Id,Label,type,date,season,formats,medium,location,coverage,logo,teamsize,NodeType
regional-championship-new-taipei-2022,MIT Championship: New Taipei City,Regional Championship,"December 3-4, 2022",2022-23,Pioneer,Tabletop,"New Taipei City, Taiwan",https://magic.gg/events/mit-championship-new-taipei-city,,1,Event
regional-championship-santiago-2022,South America Magic Series: Santiago,Regional Championship,"December 3-4, 2022",2022-23,Pioneer,Tabletop,"Santiago de Chile, Chile",https://magic.gg/events/south-america-magic-series-santiago,,1,Event
eternal-championships-legacy-asia-2022,Asia Legacy Championships 2022,Eternal Championships - Legacy,"November 26-27, 2022",2022,Legacy,Tabletop,"Aichi, Japan",https://www.mtggoldfish.com/articles/this-week-in-legacy-asia-eternal-weekend-2022,,1,Event
eternal-championships-vintage-asia-2022,Asia Vintage Championships 2022,Eternal Championships - Vintage,"November 26, 2022",2022,Vintage,Tabletop,"Aichi, Japan",https://melee.gg/Tournament/View/12410,,1,Event
regional-championship-singapore-2022,South East Asia Championship Final: Singapore,Regional Championship,"November 26-27, 2022",2022-23,Pioneer,Tabletop,"Singapore, Singapore",https://magic.gg/events/sea-championship-final-singapore,,1,Event
regional-championship-sydney-2022,ANZ Super Series Finals: Sydney,Regional Championship,"November 26-27, 2022",2022-23,Pioneer,Tabletop,"Sydney, Australia",https://magic.gg/events/anz-super-series-finals-sydney,,1,Event
regional-championship-tokoname-2022,Champions Cup Japan and Korea: Tokoname,Regional Championship,"November 26-27, 2022",2022-23,Pioneer,Tabletop,"Tokoname, Japan",https://magic.gg/events/champions-cup-japan-and-korea-tokoname,,1,Event
regional-championship-toronto-2022,F2F Tour Championship: Toronto,Regional Championship,"November 26-27, 2022",2022-23,Pioneer,Tabletop,"Toronto, Canada",https://magic.gg/events/f2f-tour-championship-toronto,,1,Event
regional-championship-atlanta-2022,Dreamhack Magic Showdown: Atlanta,Regional Championship,"November 19-20, 2022",2022-23,Pioneer,Tabletop,"Atlanta, Georgie, United States",https://magic.gg/events/dreamhack-magic-showdown-atlanta,,1,Event
regional-championship-sao-paulo-2022,City Class Showdown: São Paulo,Regional Championship,"November 19-20, 2022",2022-23,Pioneer,Tabletop,"São Paulo, Brazil",https://magic.gg/events/city-class-showdown-sao-paulo,,1,Event
regional-championship-sofia-2022,Legacy European Championship: Sofia,Regional Championship,"November 19-20, 2022",2022-23,Pioneer,Tabletop,"Sofia, Bulgaria",https://magic.gg/events/legacy-european-championship-sofia,,1,Event
world-championships-2022,World Championship XXVIII,World Championships,"October 28-30, 2022",2021-22,Booster Draft;Standard;Explorer,Arena,"Las Vegas, Nevada, United States",https://magic.gg/events/magic-world-championship-xxviii,,1,Event
champions-showcase-2-2022,2022 Magic Online Champions Showcase 2,Champions Showcase,"October 8, 2022",2022-23,Modern Cube Draft;Pioneer,Magic Online,Global,https://magic.gg/events/2022-magic-online-champions-showcase-season-2,,1,Event
arena-championship-1-2022,2022 Arena Championship 1,Arena Championship,"September 24-25, 2022",2022-23,Dominaria United Draft;Alchemy,Arena,Global,https://magic.gg/events/arena-championship-1,,1,Event
champions-showcase-1-2022,2022 Magic Online Champions Showcase 1,Champions Showcase,"June 18, 2022",2021-22,Vintage Cube Draft;Modern,Magic Online,Global,https://magic.gg/events/2022-magic-online-champions-showcase-season-1,,1,Event
championship-new-capenna-2022,New Capenna Championship,Championship,"May 20-22, 2022",2021-22,Standard;Historic,Arena,Global,https://magic.gg/events/new-capenna-championship,,1,Event
championship-neon-dynasty-2022,Neon Dynasty Championship,Championship,"March 11-13, 2022",2021-22,Alchemy;Historic,Arena,Global,https://magic.gg/events/neon-dynasty-championship,,1,Event
champions-showcase-3-2021,2021 Magic Online Champions Showcase 3,Champions Showcase,"February 26, 2022",2020-21,Vintage Cube Draft;Modern,Magic Online,Global,https://magic.gg/events/2021-magic-online-champions-showcase-season-3,,1,Event
championship-innistrad-2021,Innistrad Championship,Championship,"December 3-5, 2021",2021-22,Standard;Historic,Arena,Global,https://magic.gg/events/innistrad-championship,,1,Event
eternal-championships-vintage-mox-ruby-2021,MTGO Vintage Championships 2021 - Mox Ruby,Eternal Championships - Vintage,"November 27, 2021",2021,Vintage,Magic Online,Global,https://www.mtggoldfish.com/articles/vintage-101-vintage-eternal-weekend-2021,,1,Event
eternal-championships-vintage-timetwister-2021,MTGO Vintage Championships 2021 - Timetwister,Eternal Championships - Vintage,"November 27, 2021",2021,Vintage,Magic Online,Global,https://www.mtggoldfish.com/articles/vintage-101-vintage-eternal-weekend-2021,,1,Event
eternal-championships-vintage-mox-emerald-2021,MTGO Vintage Championships 2021 - Mox Emerald,Eternal Championships - Vintage,"November 26, 2021",2021,Vintage,Magic Online,Global,https://www.mtggoldfish.com/articles/vintage-101-vintage-eternal-weekend-2021,,1,Event
eternal-championships-legacy-mtgo-sylvan-library-2021,MTGO Legacy Championships 2021 - Sylvan Library,Eternal Championships - Legacy,"November 21, 2021",2021,Legacy,Magic Online,Global,https://www.mtggoldfish.com/articles/this-week-in-legacy-legacy-eternal-weekend-2021,,1,Event
eternal-championships-legacy-mtgo-bayou-2021,MTGO Legacy Championships 2021 - Bayou,Eternal Championships - Legacy,"November 20, 2021",2021,Legacy,Magic Online,Global,https://www.mtggoldfish.com/articles/this-week-in-legacy-legacy-eternal-weekend-2021,,1,Event
eternal-championships-legacy-mtgo-wasteland-2021,MTGO Legacy Championships 2021 - Wasteland,Eternal Championships - Legacy,"November 19, 2021",2021,Legacy,Magic Online,Global,https://www.mtggoldfish.com/articles/this-week-in-legacy-legacy-eternal-weekend-2021,,1,Event
champions-showcase-2-2021,2021 Magic Online Champions Showcase 2,Champions Showcase,"October 30, 2021",2020-21,Vintage Cube Draft;Modern,Magic Online,Global,https://magic.gg/events/2021-magic-online-champions-showcase-season-2,,1,Event
world-championships-2021,World Championship XXVII,World Championships,"October 8-10, 2021",2020-21,Booster Draft;Standard,Arena,Global,https://magic.gg/events/magic-world-championship-xxvii,,1,Event
mpl-gauntlet-2021,MPL Gauntlet 2021,Gauntlet,"September 3-5, 2021",2020-21,Standard,Arena,Global,https://magic.gg/events/mpl-gauntlet,,1,Event
rivals-gauntlet-2021,Rivals Gauntlet 2021,Gauntlet,"September 3-5, 2021",2020-21,Standard,Arena,Global,https://magic.gg/events/rivals-gauntlet,,1,Event
challenger-gauntlet-2021,Challenger Gauntlet 2021,Gauntlet,"August 6-8, 2021",2020-21,Standard;Historic,Arena,Global,https://magic.gg/events/challenger-gauntlet,,1,Event
champions-showcase-1-2021,2021 Magic Online Champions Showcase 1,Champions Showcase,"June 26, 2021",2020-21,Booster Draft;Modern,Magic Online,Global,https://magic.gg/events/2021-magic-online-champions-showcase-season-1,,1,Event
championship-strixhaven-2021,Strixhaven Championship,Championship,"June 4-6, 2021",2020-21,Standard;Historic,Arena,Global,https://magic.gg/events/strixhaven-championship,,1,Event
championship-kaldheim-2021,Kaldheim Championship,Championship,"March 26-28, 2021",2020-21,Standard;Historic,Arena,Global,https://magic.gg/events/kaldheim-championship,,1,Event
champions-showcase-3-2020,2020 Magic Online Champions Showcase 3,Champions Showcase,"March 14, 2021",2020-21,Vintage Cube;Modern,Magic Online,Global,https://magic.gg/events/2020-magic-online-champions-showcase-season-3,,1,Event
champions-showcase-2-2020,2020 Magic Online Champions Showcase 2,Champions Showcase,"March 13, 2021",2020-21,Vintage Cube;Modern,Magic Online,Global,https://magic.gg/events/2020-magic-online-champions-showcase-season-2,,1,Event
championship-zendikar-rising-2020,Zendikar Rising Championship,Championship,"December 4-6, 2020",2020-21,Standard;Historic,Arena,Global,https://magic.gg/events/zendikar-rising-championship,,1,Event
champions-showcase-1-2020,2020 Magic Online Champions Showcase 1,Champions Showcase,"November 28, 2020",2020-21,Booster Draft;Modern,Magic Online,Global,https://magic.gg/events/2020-magic-online-champions-showcase-1,,1,Event
magic-online-championship-2019,2019 Magic Online Championship,Mocs,"November 13-15, 2020",,Cube Draft;Pioneer;Modern,Magic Online,Global,https://magic.gg/events/2019-magic-online-championship,,1,Event
eternal-championships-vintage-mtgo-library-of-alexandria-2020,MTGO Vintage Championships 2020 - Library of Alexandria,Eternal Championships - Vintage,"October 25, 2020",2020,Vintage,Magic Online,Global,https://magic.gg/news/eternal-weekend-2020-vintage-highlights,,1,Event
eternal-championships-vintage-mtgo-mishras-workshop-2020,MTGO Vintage Championships 2020 - Mishra's Workshop,Eternal Championships - Vintage,"October 25, 2020",2020,Vintage,Magic Online,Global,https://magic.gg/news/eternal-weekend-2020-vintage-highlights,,1,Event
eternal-championships-vintage-mtgo-tolarian-academy-2020,MTGO Vintage Championships 2020 - Tolarian Academy,Eternal Championships - Vintage,"October 24, 2020",2020,Vintage,Magic Online,Global,https://magic.gg/news/eternal-weekend-2020-vintage-highlights,,1,Event
eternal-championships-legacy-mtgo-maze-of-ith-2020,MTGO Legacy Championships 2020 - Maze of Ith,Eternal Championships - Legacy,"October 18, 2020",2020,Legacy,Magic Online,Global,https://magic.gg/news/eternal-weekend-2020-legacy-highlights,,1,Event
eternal-championships-legacy-mtgo-rishadan-port-2020,MTGO Legacy Championships 2020 - Rishadan Port,Eternal Championships - Legacy,"October 17, 2020",2020,Legacy,Magic Online,Global,https://magic.gg/news/eternal-weekend-2020-legacy-highlights,,1,Event
eternal-championships-legacy-mtgo-karkas-2020,MTGO Legacy Championships 2020 - Karakas,Eternal Championships - Legacy,"October 15, 2020",2020,Legacy,Magic Online,Global,https://magic.gg/news/eternal-weekend-2020-legacy-highlights,,1,Event
season-grand-finals-2020,2020 Season Grand Finals,Grand Finals,"October 9-11, 2020",2020,Historic,Arena,Global,https://magic.gg/events/2020-season-grand-finals,,1,Event
mythic-invitational-2020,Mythic Invitational 2020,Mythic Invitational,"September 10-13, 2020",2020,Historic,Arena,Global,https://magic.gg/events/mythic-invitational-august-2020,,1,Event
players-tour-finals-online-july-2020,Players Tour Finals Online - July 2020,Players Tour Finals Online,"July 25-August 1, 2020",2020,Standard,Arena,Global,https://magic.gg/events/players-tour-finals-online-july-2020,,1,Event
players-tour-online-3-2020,Players Tour Online 3 2020,Players Tour Online,"June 20-21, 2020",2020,Standard,Arena,Global,https://magic.gg/events/players-tour-online-3,,1,Event
players-tour-online-4-2020,Players Tour Online 4 2020,Players Tour Online,"June 20-21, 2020",2020,Standard,Arena,Global,https://magic.gg/events/players-tour-online-4,,1,Event
players-tour-online-1-2020,Players Tour Online 1 2020,Players Tour Online,"June 13-14, 2020",2020,Standard,Arena,Global,https://magic.gg/events/players-tour-online-1,,1,Event
players-tour-online-2-2020,Players Tour Online 2 2020,Players Tour Online,"June 13-14, 2020",2020,Standard,Arena,Global,https://magic.gg/events/players-tour-online-2,,1,Event
grand-prix-lyon-2020,Grand Prix Lyon 2020,Grand Prix,"March 7-8, 2020",,Standard,Tabletop,"Lyon, France",https://magic.gg/events/grand-prix-lyon-2020-final-standings,,1,Event
grand-prix-reno-2020,Grand Prix Reno 2020,Grand Prix,"February 28-March 1, 2020",,Sealed Deck;Booster Draft,Tabletop,"Reno, Nevada, United States",https://magic.gg/events/grand-prix-reno-2020-final-standings,,1,Event
world-championships-2020,World Championship XXVI,World Championships,"February 14-16, 2020",2020,Booster Draft;Standard,Arena,"Honolulu, Hawaii, United States",https://magic.gg/events/magic-world-championship-xxvi,,1,Event
grand-prix-phoenix-2020,Grand Prix Phoenix 2020,Grand Prix,"February 8-9, 2020",,Pioneer,Tabletop,"Phoenix, Arizona, United States",https://magic.gg/news/grand-prix-phoenix-2020-final-standings,,1,Event
players-tour-phoenix-2020,Players Tour Phoenix 2020,Players Tour,"February 7-9, 2020",2020,Pioneer;Draft,Tabletop,"Phoenix, Arizona, United States",https://magic.gg/events/players-tour-phoenix-2020,,1,Event
grand-prix-brussels-2020,Grand Prix Brussels 2020,Grand Prix,"February 1-2, 2020",,Pioneer,Tabletop,"Brussels, Belgium",https://magic.gg/news/grand-prix-brussels-2020-final-standings,,1,Event
grand-prix-nagoya-2020,Grand Prix Nagoya 2020,Grand Prix,"February 1-2, 2020",,Pioneer,Tabletop,"Nagoya, Japan",https://magic.gg/news/grand-prix-nagoya-2020-final-standings,,1,Event
players-tour-nagoya-2020,Players Tour Nagoya 2020,Players Tour,"February 1-2, 2020",2020,Pioneer;Draft,Tabletop,"Nagoya, Japan",https://magic.gg/events/players-tour-nagoya-2020,,1,Event
players-tour-brussels-2020,Players Tour Brussels 2020,Players Tour,"January 31-February 2, 2020",2020,Pioneer;Draft,Tabletop,"Brussels, Belgium",https://magic.gg/events/players-tour-brussels-2020,,1,Event
grand-prix-new-jersey-2020,Grand Prix New Jersey 2020,Grand Prix,"January 25-26, 2020",,Sealed Deck;Booster Draft,Tabletop,"Secaucus, New Jersey, United States",https://magic.gg/news/grand-prix-new-jersey-2020-final-standings,,1,Event
grand-prix-austin-2020,Grand Prix Austin 2020,Grand Prix,"January 11-12, 2020",,Modern,Tabletop,"Austin, Texas, United States",https://magic.gg/news/grand-prix-austin-2020-final-standings,,1,Event
eternal-championships-vintage-europe-2019,EU Vintage Championships 2019,Eternal Championships - Vintage,"December 22, 2019",2019,Vintage,Tabletop,"Nanterre, France",https://www.eternalcentral.com/european-vintage-champs-2019-coverage-decklists-and-results/,,1,Event
eternal-championships-legacy-europe-2019,Europe Legacy Championships 2019,Eternal Championships - Legacy,"December 21, 2019",2019,Legacy,Tabletop,"Nanterre, France",https://www.eternalcentral.com/european-legacy-champs-2019-coverage-decklists-and-results/,,1,Event
grand-prix-portland-2019,Grand Prix Portland 2019,Grand Prix,"December 21-22, 2019",,Standard,Tabletop,"Portland, Oregon, United States",https://magic.wizards.com/en/events/coverage/gpportland19/final-standings,,1,Event
grand-prix-oklahoma-city-2019,Grand Prix Oklahoma City 2019,Grand Prix,"December 14-15, 2019",,Standard,Tabletop,"Oklahoma City, Oklahoma, United States",https://magic.wizards.com/en/events/coverage/gpoklahomacity19/final-standings,,1,Event
grand-prix-brisbane-2019,Grand Prix Brisbane 2019,Grand Prix,"December 7-8, 2019",,Standard,Tabletop,"Brisbane, Australia",https://magic.wizards.com/en/events/coverage/gpbrisbane19/final-standings,,1,Event
mythic-championship-7-2019,Mythic Championship VII 2019,Mythic Championship,"December 6-8, 2019",2018-19,Standard,Arena,"Long Beach, California, United States",https://www.magic.gg/events/mythic-championship-vii,,1,Event
grand-prix-bologna-2019,Grand Prix Bologna 2019,Grand Prix,"November 30-December 1, 2019",,Legacy,Tabletop,"Bologna, Italy",https://magic.wizards.com/en/events/coverage/gpbologna19/final-standings,,1,Event
grand-prix-columbus-2019,Grand Prix Columbus 2019,Grand Prix,"November 23-24, 2019",,Modern,Tabletop,"Columbus, Ohio, United States",https://magic.wizards.com/en/events/coverage/gpcolumbus19/final-standings,,1,Event
grand-prix-sao-paulo-standard-2019,Grand Prix Sao Paulo - Standard 2019,Grand Prix,"November 16-17, 2019",,Standard,Tabletop,"Sao Paulo, Brazil",https://magic.wizards.com/en/events/coverage/gpsaopaulonovember19/final-standings,,1,Event
